word	word_count	mean_sent_length	final_count	solo_count
	2301.0	4.670143415906128	708.0	245.0
惠蕙	1.0	8.0	0.0	0.0
念	193.0	6.041450777202073	43.0	1.0
佳佳	15.0	6.533333333333333	1.0	0.0
笔芯儿	1.0	5.0	0.0	0.0
印记	1.0	14.0	1.0	0.0
腔	3.0	5.333333333333333	1.0	0.0
水草	3.0	4.333333333333333	3.0	0.0
换一换	1.0	4.0	0.0	0.0
秋千	38.0	4.894736842105263	17.0	1.0
武器	17.0	6.588235294117647	8.0	0.0
糟糕	125.0	3.552	51.0	26.0
茄子	68.0	3.911764705882353	38.0	17.0
下课	10.0	4.3	2.0	1.0
哼次哼次	1.0	5.0	0.0	0.0
扑通	3.0	7.666666666666667	0.0	0.0
也	6688.0	7.4688995215311005	16.0	2.0
设置	6.0	8.0	1.0	0.0
抱一抱	9.0	4.333333333333333	2.0	0.0
手腕	19.0	2.8421052631578947	4.0	1.0
肉体	1.0	16.0	0.0	0.0
螺丝	26.0	5.615384615384615	9.0	2.0
兵	18.0	4.5	9.0	0.0
笑哈哈	6.0	3.3333333333333335	6.0	1.0
烟花	7.0	6.428571428571429	2.0	0.0
瘸子	1.0	3.0	0.0	0.0
肉	274.0	5.872262773722627	83.0	2.0
浴	2.0	16.5	0.0	0.0
挑挑看	1.0	3.0	0.0	0.0
相伴	1.0	8.0	0.0	0.0
卫黄嵘	2.0	7.5	0.0	0.0
劲	100.0	4.15	56.0	0.0
违章	1.0	5.0	0.0	0.0
between	1.0	8.0	0.0	0.0
皮球	281.0	6.576512455516014	112.0	13.0
南部	1.0	4.0	0.0	0.0
主持人	2.0	5.5	1.0	0.0
around	1.0	4.0	0.0	0.0
喏	57.0	4.035087719298246	32.0	18.0
瘀青	3.0	3.0	1.0	1.0
繁体	1.0	4.0	0.0	0.0
火箭	102.0	4.813725490196078	21.0	5.0
抵挡	1.0	6.0	0.0	0.0
动画	1.0	4.0	0.0	0.0
旅	1.0	19.0	0.0	0.0
尿急	1.0	2.0	0.0	0.0
圣诞节	22.0	7.5	3.0	0.0
看看病	1.0	7.0	0.0	0.0
吆	90.0	2.9555555555555557	57.0	45.0
干干的	2.0	2.5	2.0	1.0
互相	8.0	6.25	0.0	0.0
胆小鬼	5.0	5.6	2.0	0.0
得罪	1.0	4.0	0.0	0.0
跳伞	5.0	6.6	1.0	0.0
十六	2.0	15.5	0.0	0.0
补习班	1.0	7.0	0.0	0.0
zeng1	3.0	3.0	1.0	0.0
浴盆	13.0	10.23076923076923	4.0	0.0
怪的	1.0	6.0	1.0	0.0
纸条	3.0	8.333333333333334	1.0	0.0
弯弯的	8.0	4.875	2.0	0.0
焖	2.0	12.0	0.0	0.0
脉	1.0	3.0	0.0	0.0
列队	1.0	3.0	0.0	0.0
买不起	1.0	3.0	1.0	0.0
gots	1.0	11.0	0.0	0.0
无论	1.0	10.0	0.0	0.0
许久	3.0	10.333333333333334	0.0	0.0
作弊	3.0	4.666666666666667	1.0	0.0
育欣	2.0	4.5	0.0	0.0
童话	6.0	5.833333333333333	3.0	0.0
坐坐	86.0	3.5930232558139537	36.0	10.0
担心	201.0	6.850746268656716	156.0	0.0
方法	25.0	8.28	12.0	0.0
刘雨轩	2.0	6.5	0.0	0.0
anyway	1.0	3.0	0.0	0.0
人行道	1.0	5.0	1.0	0.0
马自达	2.0	5.0	1.0	1.0
床	1019.0	8.552502453385673	161.0	6.0
荨麻疹	1.0	1.0	1.0	1.0
省	13.0	6.153846153846154	1.0	0.0
散	24.0	6.708333333333333	1.0	0.0
宋子怡	1.0	10.0	0.0	0.0
光合作用	2.0	4.0	2.0	1.0
拖把	11.0	4.181818181818182	4.0	2.0
桃红	1.0	2.0	0.0	0.0
草原	29.0	10.068965517241379	1.0	0.0
十三	1.0	4.0	0.0	0.0
蝴蝶结	21.0	5.619047619047619	6.0	0.0
先进	2.0	4.0	0.0	0.0
显眼	1.0	13.0	0.0	0.0
过分	2.0	2.5	0.0	0.0
力气	75.0	6.8133333333333335	18.0	0.0
天蓝色	1.0	3.0	1.0	0.0
判断	5.0	10.8	0.0	0.0
自信	4.0	7.75	2.0	0.0
治成	2.0	5.5	1.0	0.0
噪音	12.0	6.0	7.0	0.0
盆子	25.0	6.96	1.0	0.0
沐沐	11.0	6.0	3.0	0.0
空地	2.0	7.0	0.0	0.0
设	1.0	12.0	0.0	0.0
eiei	1.0	3.0	1.0	0.0
防腐剂	1.0	6.0	1.0	0.0
煎鱼	1.0	8.0	0.0	0.0
地儿	1.0	8.0	0.0	0.0
赠	1.0	7.0	0.0	0.0
屁屁	23.0	5.086956521739131	13.0	1.0
喊	154.0	6.220779220779221	9.0	1.0
文明的	2.0	9.5	0.0	0.0
细节	2.0	9.0	0.0	0.0
附近	2.0	9.0	1.0	0.0
大王	12.0	6.416666666666667	4.0	0.0
配药	1.0	1.0	1.0	1.0
参	1.0	4.0	0.0	0.0
改良	1.0	2.0	1.0	0.0
深绿色	1.0	10.0	1.0	0.0
第二	454.0	6.6982378854625555	2.0	0.0
小气	18.0	5.055555555555555	4.0	0.0
林瑞杰	6.0	2.8333333333333335	3.0	2.0
硬的	2.0	3.0	2.0	0.0
回不回来	1.0	4.0	0.0	0.0
翻山越岭	2.0	3.0	0.0	0.0
乌云	3.0	4.333333333333333	1.0	1.0
看似	2.0	6.0	0.0	0.0
bei	1.0	2.0	0.0	0.0
路玉锦	3.0	4.0	0.0	0.0
合金	1.0	8.0	0.0	0.0
放手	9.0	3.0	6.0	2.0
转变	4.0	10.25	3.0	0.0
桔子	14.0	2.0	11.0	6.0
排骨	38.0	5.315789473684211	8.0	0.0
倒带	3.0	5.0	1.0	0.0
dongdang	1.0	1.0	1.0	1.0
亲自	1.0	7.0	0.0	0.0
五花肉	4.0	5.25	1.0	0.0
邮票	1.0	3.0	0.0	0.0
乱蹦乱跳	103.0	8.640776699029127	83.0	4.0
宜而爽	1.0	5.0	0.0	0.0
黑漆漆	1.0	2.0	0.0	0.0
宝石	11.0	5.181818181818182	4.0	1.0
调料	14.0	5.714285714285714	3.0	0.0
队伍	15.0	7.066666666666666	3.0	0.0
路露	1.0	1.0	1.0	1.0
甲状腺	1.0	6.0	0.0	0.0
项目	5.0	8.2	1.0	0.0
往	550.0	6.212727272727273	1.0	1.0
got	3.0	4.333333333333333	0.0	0.0
跟踪	1.0	8.0	0.0	0.0
浣熊	4.0	8.25	0.0	0.0
捏	146.0	5.910958904109589	27.0	4.0
grab	1.0	1.0	1.0	1.0
鱿鱼	2.0	1.0	2.0	2.0
凉	87.0	6.32183908045977	14.0	0.0
雷克萨斯	6.0	5.166666666666667	2.0	1.0
泳衣	19.0	12.0	5.0	0.0
乘	15.0	7.933333333333334	0.0	0.0
信号	1.0	8.0	1.0	0.0
没用	21.0	5.0476190476190474	5.0	0.0
兑	5.0	7.2	0.0	0.0
模板	1.0	7.0	0.0	0.0
盖儿	1.0	2.0	1.0	0.0
清洁工	1.0	9.0	0.0	0.0
跳水	1.0	2.0	1.0	0.0
脚印	3.0	6.333333333333333	3.0	0.0
还好	13.0	3.769230769230769	5.0	3.0
痛的	8.0	4.5	4.0	0.0
木讷	1.0	4.0	0.0	0.0
心跳	1.0	6.0	1.0	0.0
国语	25.0	6.4	6.0	1.0
撸	4.0	9.0	0.0	0.0
逛	9.0	8.0	0.0	0.0
案	1.0	7.0	0.0	0.0
层层	3.0	15.0	0.0	0.0
办好	1.0	5.0	0.0	0.0
壳子	12.0	5.666666666666667	2.0	0.0
拚	1.0	5.0	0.0	0.0
人体	1.0	9.0	0.0	0.0
懂得	3.0	5.0	0.0	0.0
摇摇晃晃	1.0	4.0	0.0	0.0
看头	4.0	8.75	1.0	0.0
马铃薯	6.0	3.5	3.0	1.0
大街小巷	1.0	4.0	0.0	0.0
庆生	1.0	6.0	0.0	0.0
踏步	1.0	14.0	0.0	0.0
寻常	3.0	8.666666666666666	3.0	0.0
小灵童	1.0	5.0	1.0	0.0
拼拼	13.0	4.6923076923076925	4.0	1.0
主任	5.0	5.6	1.0	0.0
游泳池	30.0	5.666666666666667	14.0	2.0
将功补过	1.0	4.0	0.0	0.0
消灭	8.0	5.25	1.0	0.0
粉的	1.0	9.0	0.0	0.0
体温表	2.0	4.5	1.0	0.0
出门	60.0	7.216666666666667	8.0	1.0
医院	316.0	8.300632911392405	106.0	4.0
爆发	2.0	2.5	1.0	0.0
爱心	11.0	8.727272727272727	3.0	0.0
biao	1.0	1.0	1.0	1.0
计算	2.0	3.5	1.0	0.0
came	1.0	5.0	0.0	0.0
回来	928.0	6.820043103448276	230.0	2.0
梦想	7.0	9.142857142857142	0.0	0.0
cross	1.0	2.0	0.0	0.0
kuann	1.0	3.0	0.0	0.0
硬硬的	2.0	5.0	1.0	0.0
真正	12.0	7.25	0.0	0.0
儿歌	34.0	6.352941176470588	10.0	3.0
pick	6.0	6.0	0.0	0.0
便当	8.0	5.5	3.0	0.0
周围	9.0	8.777777777777779	0.0	0.0
点名	5.0	3.8	1.0	0.0
水壶	68.0	6.5	21.0	0.0
不了	15.0	8.0	3.0	0.0
和好	2.0	3.5	0.0	0.0
building	1.0	2.0	1.0	0.0
乐乐	18.0	5.888888888888889	5.0	2.0
类	9.0	5.777777777777778	3.0	0.0
洁白	1.0	6.0	1.0	0.0
蛹	1.0	3.0	1.0	0.0
眉	1.0	8.0	0.0	0.0
毛笔	8.0	7.25	3.0	0.0
熊宝宝	19.0	4.947368421052632	6.0	1.0
猜猜	100.0	6.83	16.0	1.0
坑	11.0	7.818181818181818	1.0	0.0
前夕	1.0	23.0	0.0	0.0
冷气	1.0	6.0	0.0	0.0
哇哇哇哇	4.0	2.0	1.0	1.0
陈紫菲	1.0	1.0	1.0	1.0
图	176.0	7.2897727272727275	40.0	0.0
秋天	26.0	5.615384615384615	3.0	1.0
喀	8.0	3.375	1.0	0.0
美容院	2.0	7.0	1.0	0.0
赚	26.0	8.26923076923077	0.0	0.0
中正纪念堂	11.0	3.6363636363636362	7.0	4.0
太空船	6.0	5.333333333333333	0.0	0.0
猜	233.0	7.399141630901288	26.0	2.0
人性	1.0	3.0	0.0	0.0
哭声	1.0	3.0	1.0	0.0
唐人街	1.0	6.0	1.0	0.0
mouth	2.0	7.0	1.0	0.0
尝一尝	18.0	5.777777777777778	10.0	3.0
鱼汤	21.0	4.523809523809524	8.0	1.0
愿意	61.0	8.081967213114755	5.0	0.0
回家	526.0	6.779467680608365	106.0	3.0
香蕉	241.0	8.053941908713693	60.0	11.0
摇摇	41.0	5.0	9.0	0.0
暗暗的	2.0	5.5	1.0	0.0
分钟	136.0	5.720588235294118	53.0	0.0
白白的	40.0	4.725	21.0	3.0
海贼	2.0	5.5	0.0	0.0
安琪	8.0	4.0	2.0	2.0
鼓掌	12.0	4.833333333333333	6.0	0.0
连锁	6.0	8.0	0.0	0.0
稍稍	1.0	4.0	0.0	0.0
荛荛	3.0	8.333333333333334	1.0	0.0
化妆品	18.0	5.944444444444445	5.0	2.0
围裙	13.0	6.384615384615385	5.0	0.0
特征	60.0	7.066666666666666	11.0	3.0
打瞌睡	5.0	7.2	2.0	0.0
扶	137.0	6.1678832116788325	6.0	0.0
嘟嘟	26.0	5.5	12.0	5.0
郑宜	1.0	2.0	0.0	0.0
大头儿子	2.0	8.0	0.0	0.0
五边形	5.0	6.4	2.0	2.0
惩罚	10.0	6.1	0.0	0.0
电热器	1.0	4.0	0.0	0.0
游泳	234.0	7.918803418803419	73.0	6.0
简直	7.0	9.142857142857142	0.0	0.0
中式	3.0	4.666666666666667	0.0	0.0
桃子	59.0	5.322033898305085	26.0	7.0
居民们	7.0	17.857142857142858	0.0	0.0
专辑	1.0	6.0	1.0	0.0
babubabu	1.0	2.0	0.0	0.0
梳梳头	2.0	4.5	1.0	0.0
痕迹	3.0	10.0	2.0	0.0
工机	2.0	3.0	0.0	0.0
幼稚园	65.0	5.953846153846154	21.0	1.0
先头	4.0	10.0	0.0	0.0
提	63.0	7.698412698412699	8.0	0.0
橘色	13.0	4.230769230769231	6.0	2.0
坦白	1.0	11.0	0.0	0.0
惨重	2.0	2.0	2.0	0.0
桃花	5.0	10.4	0.0	0.0
建华	5.0	7.4	0.0	0.0
可恶的	14.0	9.428571428571429	0.0	0.0
发怒	2.0	6.5	1.0	1.0
得手手	1.0	8.0	0.0	0.0
茶水	4.0	5.75	2.0	0.0
安安稳稳	1.0	12.0	0.0	0.0
积分	1.0	3.0	0.0	0.0
crap	1.0	8.0	0.0	0.0
目光	5.0	6.6	1.0	0.0
滴答	6.0	4.666666666666667	1.0	0.0
格特拉	1.0	3.0	0.0	0.0
音响	5.0	6.4	1.0	0.0
左邻右舍	5.0	8.2	1.0	0.0
叠叠乐	2.0	3.5	1.0	0.0
again	11.0	3.3636363636363638	11.0	1.0
马上	342.0	7.643274853801169	7.0	3.0
smei	1.0	6.0	1.0	0.0
袜	14.0	7.214285714285714	7.0	0.0
透透气	2.0	9.0	1.0	0.0
聊天	47.0	7.212765957446808	16.0	1.0
大厦	7.0	5.714285714285714	6.0	0.0
思路	1.0	9.0	0.0	0.0
黄	276.0	6.021739130434782	8.0	1.0
颜	16.0	8.375	7.0	0.0
eto	1.0	1.0	1.0	1.0
伤悲	1.0	3.0	1.0	0.0
打扫	196.0	15.989795918367347	3.0	0.0
贼	1.0	7.0	0.0	0.0
喝醉	3.0	3.6666666666666665	0.0	0.0
哭	711.0	5.693389592123769	200.0	4.0
影子	23.0	6.956521739130435	11.0	1.0
婶	1.0	4.0	0.0	0.0
菠萝蜜	5.0	5.0	1.0	0.0
哈雷	2.0	4.5	0.0	0.0
朱玲	2.0	2.0	0.0	0.0
琼琼	3.0	7.666666666666667	0.0	0.0
站站	1.0	2.0	1.0	0.0
照亮	3.0	7.333333333333333	0.0	0.0
米妮	1.0	2.0	0.0	0.0
纽扣	5.0	6.0	2.0	0.0
敞	4.0	5.75	0.0	0.0
捐	3.0	5.333333333333333	0.0	0.0
hio	3.0	2.0	3.0	1.0
具	9.0	6.0	2.0	0.0
有名	6.0	6.833333333333333	2.0	0.0
什么的	10.0	6.0	7.0	0.0
搬搬	1.0	2.0	0.0	0.0
依然	11.0	7.181818181818182	0.0	0.0
哎唷喂哟	1.0	3.0	0.0	0.0
报幕员	1.0	10.0	0.0	0.0
喔喔	1.0	1.0	1.0	1.0
耳塞	1.0	30.0	0.0	0.0
said	2.0	7.0	0.0	0.0
gougougei	2.0	1.0	2.0	2.0
种一种	1.0	3.0	1.0	0.0
抛弃	2.0	8.0	1.0	0.0
机车	1.0	7.0	0.0	0.0
调羹	77.0	5.077922077922078	20.0	1.0
志强	3.0	13.333333333333334	0.0	0.0
读	220.0	6.6909090909090905	28.0	0.0
肉类	2.0	5.5	1.0	0.0
行为	3.0	9.0	0.0	0.0
观看	2.0	3.5	1.0	0.0
梳妆	8.0	8.0	0.0	0.0
王子佳	1.0	7.0	1.0	0.0
饿不饿	11.0	2.6363636363636362	8.0	0.0
著	25.0	9.08	6.0	0.0
kankuan	2.0	5.5	0.0	0.0
小汗	2.0	3.5	1.0	0.0
看不到	9.0	4.222222222222222	2.0	1.0
足够	1.0	11.0	0.0	0.0
临	2.0	10.0	0.0	0.0
拉倒	1.0	2.0	1.0	0.0
监视	4.0	4.0	1.0	0.0
圣斗士	1.0	2.0	0.0	0.0
啊呜啊呜	1.0	2.0	0.0	0.0
方便	33.0	7.0	18.0	0.0
凹	9.0	5.888888888888889	0.0	0.0
戏剧	3.0	13.666666666666666	0.0	0.0
haha	1.0	6.0	0.0	0.0
官	5.0	6.2	1.0	0.0
垃圾桶	464.0	8.553879310344827	155.0	1.0
落	18.0	9.277777777777779	0.0	0.0
香香地	1.0	9.0	0.0	0.0
偶然	2.0	6.0	0.0	0.0
刚好	32.0	5.84375	7.0	2.0
空空荡荡	1.0	9.0	0.0	0.0
晕晕	2.0	5.0	0.0	0.0
懒洋洋	1.0	2.0	0.0	0.0
看准	1.0	5.0	0.0	0.0
生人	1.0	5.0	0.0	0.0
饥肠辘辘	1.0	21.0	0.0	0.0
画书	2.0	4.0	1.0	0.0
呆会儿	12.0	5.916666666666667	1.0	0.0
嫩不嫩	1.0	1.0	1.0	1.0
就	13600.0	8.36595588235294	80.0	5.0
蛇颈龙	4.0	5.5	0.0	0.0
小庆	3.0	3.6666666666666665	1.0	0.0
紫色的	5.0	3.6	1.0	1.0
猛	130.0	12.561538461538461	2.0	0.0
一天到晚	9.0	4.777777777777778	1.0	0.0
局	6.0	8.333333333333334	0.0	0.0
谢天谢地	4.0	7.75	0.0	0.0
中山	2.0	7.0	0.0	0.0
tri	3.0	5.0	0.0	0.0
生意	9.0	5.111111111111111	4.0	0.0
机场	4.0	7.5	2.0	0.0
手指甲	2.0	8.5	1.0	0.0
虾味先	1.0	9.0	0.0	0.0
箭头	14.0	4.642857142857143	7.0	2.0
打打	12.0	5.333333333333333	3.0	0.0
江雨涵	1.0	1.0	1.0	1.0
救火车	3.0	2.3333333333333335	2.0	1.0
菜式	1.0	12.0	0.0	0.0
世上	52.0	5.9423076923076925	1.0	1.0
一块	135.0	7.785185185185185	24.0	0.0
turn	4.0	4.5	0.0	0.0
池	34.0	7.911764705882353	8.0	0.0
peter	2.0	4.5	0.0	0.0
艾丽	1.0	5.0	0.0	0.0
设计	23.0	8.173913043478262	2.0	0.0
扣扣扣	1.0	2.0	0.0	0.0
什	9.0	7.888888888888889	1.0	0.0
漏底	1.0	7.0	0.0	0.0
pootoo	1.0	7.0	1.0	0.0
手帕	14.0	6.714285714285714	3.0	0.0
用心	4.0	5.75	0.0	0.0
看懂	1.0	6.0	0.0	0.0
莒光	1.0	3.0	0.0	0.0
敢	780.0	8.542307692307693	26.0	3.0
be	1.0	6.0	0.0	0.0
装饰	66.0	8.575757575757576	4.0	0.0
一律	1.0	10.0	0.0	0.0
胸脯	4.0	11.5	1.0	0.0
咖啡色	43.0	4.813953488372093	10.0	3.0
小拇指	1.0	10.0	0.0	0.0
不巴	3.0	4.0	0.0	0.0
伟伟	5.0	6.0	0.0	0.0
坏蛋	50.0	4.96	21.0	6.0
婚姻	1.0	5.0	0.0	0.0
淋蓬头	3.0	6.0	1.0	0.0
乱糟糟	15.0	7.133333333333334	1.0	0.0
雨鞋	2.0	10.0	0.0	0.0
变变看	1.0	7.0	1.0	0.0
了事	1.0	12.0	0.0	0.0
耗子	1.0	7.0	1.0	0.0
责任	2.0	6.0	1.0	0.0
资助	1.0	13.0	0.0	0.0
泡茶	5.0	2.2	4.0	3.0
斧头	31.0	4.774193548387097	13.0	4.0
柔	7.0	2.7142857142857144	6.0	3.0
就是	1385.0	6.940072202166065	42.0	16.0
石榴	25.0	5.76	11.0	2.0
schedul	1.0	3.0	1.0	0.0
急急忙忙	2.0	7.0	0.0	0.0
正方	2.0	9.5	0.0	0.0
招呼	41.0	7.560975609756097	17.0	0.0
gei	1.0	8.0	0.0	0.0
深知	1.0	7.0	0.0	0.0
本性	1.0	19.0	1.0	0.0
歪歪扭扭	1.0	7.0	0.0	0.0
pia	2.0	4.0	1.0	1.0
同志	2.0	4.0	2.0	0.0
运动会	9.0	6.333333333333333	1.0	0.0
肥皂	83.0	6.542168674698795	26.0	3.0
舒适	2.0	10.5	0.0	0.0
浙江	1.0	2.0	0.0	0.0
核子	1.0	7.0	0.0	0.0
哦吼	1.0	1.0	1.0	1.0
美人鱼	18.0	4.666666666666667	4.0	1.0
漆漆	1.0	8.0	0.0	0.0
看了看	1.0	14.0	0.0	0.0
健身	3.0	9.666666666666666	0.0	0.0
皮皮鼠们	2.0	6.0	0.0	0.0
哈喽	4.0	5.25	1.0	1.0
皮包	18.0	5.666666666666667	6.0	0.0
粮	166.0	7.933734939759036	85.0	0.0
喷射	1.0	13.0	0.0	0.0
pen	1.0	4.0	1.0	0.0
丹	2.0	7.5	0.0	0.0
shioh	1.0	4.0	0.0	0.0
孙悟空	11.0	4.545454545454546	4.0	1.0
毒	31.0	5.645161290322581	13.0	0.0
month	1.0	4.0	1.0	0.0
订正	2.0	3.5	1.0	0.0
粉刷	2.0	6.5	0.0	0.0
不仅	6.0	13.5	0.0	0.0
柴	18.0	7.555555555555555	9.0	0.0
高大	3.0	6.0	1.0	0.0
纽	1.0	7.0	0.0	0.0
上班不上班	1.0	3.0	0.0	0.0
wonderful	1.0	3.0	1.0	0.0
寿司	6.0	3.1666666666666665	5.0	2.0
a1	3.0	1.0	3.0	3.0
配合	11.0	6.636363636363637	3.0	0.0
虎姑婆	2.0	4.5	1.0	1.0
复式	1.0	3.0	0.0	0.0
陈嫣冉	1.0	1.0	1.0	1.0
加入	1.0	9.0	0.0	0.0
round	1.0	5.0	0.0	0.0
pi	3.0	6.666666666666667	3.0	0.0
百兽	13.0	7.230769230769231	0.0	0.0
纸上谈兵	1.0	4.0	0.0	0.0
伐	84.0	5.892857142857143	75.0	0.0
浦东新区	1.0	12.0	0.0	0.0
pa	4.0	4.75	1.0	0.0
可爱不可爱	4.0	1.25	4.0	3.0
歌谣	7.0	8.0	1.0	0.0
clean	2.0	4.0	1.0	0.0
江	10.0	8.6	0.0	0.0
好不好吃	54.0	2.2222222222222223	34.0	22.0
收	1037.0	5.477338476374157	78.0	2.0
掏	12.0	6.416666666666667	3.0	0.0
缩来缩去	1.0	3.0	1.0	0.0
东北	2.0	6.0	1.0	0.0
监控	3.0	6.666666666666667	2.0	0.0
套子	14.0	6.214285714285714	3.0	0.0
镜面	1.0	2.0	0.0	0.0
愤怒的	6.0	6.333333333333333	0.0	0.0
道生幼儿园	1.0	3.0	0.0	0.0
星期四	3.0	3.6666666666666665	1.0	0.0
奶奶	537.0	5.949720670391062	75.0	14.0
偷偷地	5.0	11.2	0.0	0.0
每次	118.0	8.61864406779661	1.0	1.0
生成	1.0	9.0	0.0	0.0
two	7.0	5.857142857142857	0.0	0.0
摇篮曲	4.0	5.5	0.0	0.0
梅	5.0	8.2	0.0	0.0
懒懒	1.0	7.0	0.0	0.0
轩	6.0	5.333333333333333	0.0	0.0
去向	1.0	16.0	0.0	0.0
踢球	3.0	2.6666666666666665	2.0	0.0
小旻	4.0	5.5	0.0	0.0
预告	1.0	17.0	0.0	0.0
屁	28.0	4.964285714285714	14.0	0.0
节制	1.0	15.0	0.0	0.0
戒指	10.0	4.6	7.0	2.0
鱼丸	12.0	5.5	8.0	0.0
卖	206.0	6.927184466019417	16.0	1.0
涮	5.0	6.8	0.0	0.0
nana	2.0	1.5	1.0	1.0
章鱼	21.0	5.0	7.0	2.0
好不	21.0	8.380952380952381	10.0	0.0
friend	1.0	2.0	1.0	0.0
隔	178.0	8.314606741573034	0.0	0.0
动来动去	8.0	4.375	5.0	0.0
风之谷	2.0	4.5	1.0	0.0
愁眉苦脸地	1.0	4.0	0.0	0.0
hon	6.0	1.0	6.0	6.0
筒筒	2.0	5.0	1.0	0.0
朝夕	1.0	8.0	0.0	0.0
舱门	3.0	3.0	2.0	1.0
standing	1.0	11.0	0.0	0.0
严严实实	1.0	4.0	0.0	0.0
平平	49.0	5.489795918367347	1.0	1.0
吸引	5.0	9.2	0.0	0.0
董雨彤	1.0	6.0	0.0	0.0
炫耀	2.0	5.5	0.0	0.0
蛋黄	11.0	6.0	2.0	0.0
根据	5.0	5.4	1.0	1.0
etam	1.0	4.0	0.0	0.0
another	9.0	5.777777777777778	1.0	0.0
跪	28.0	4.428571428571429	2.0	0.0
bong	1.0	1.0	1.0	1.0
雪橇	6.0	5.666666666666667	2.0	1.0
米奇	4.0	5.75	0.0	0.0
骆	1.0	1.0	1.0	1.0
gets	5.0	6.2	0.0	0.0
大次郎	1.0	4.0	0.0	0.0
quoche	1.0	3.0	1.0	0.0
红不红	1.0	12.0	0.0	0.0
享受	11.0	4.2727272727272725	7.0	2.0
bibi	5.0	3.6	1.0	1.0
也就是说	8.0	9.125	2.0	1.0
浴室	248.0	9.620967741935484	8.0	3.0
珍惜	5.0	6.6	0.0	0.0
次数	1.0	10.0	0.0	0.0
车厘子	2.0	4.0	0.0	0.0
脆	5.0	7.6	1.0	0.0
挤挤	1.0	2.0	0.0	0.0
锅贴	1.0	9.0	1.0	0.0
咦呀	1.0	1.0	1.0	1.0
许文轩	1.0	10.0	0.0	0.0
举一反三	1.0	5.0	0.0	0.0
铁	83.0	7.204819277108434	4.0	0.0
crumble	2.0	6.5	0.0	0.0
桐桐	1.0	15.0	0.0	0.0
like	1.0	3.0	0.0	0.0
丁丁	5.0	7.2	0.0	0.0
魔棒	1.0	1.0	1.0	1.0
遥控器	7.0	5.0	2.0	0.0
大人	79.0	7.253164556962025	9.0	0.0
剪	252.0	6.234126984126984	50.0	2.0
纸	460.0	6.984782608695652	113.0	4.0
亮晶晶	14.0	5.357142857142857	5.0	0.0
垃圾	593.0	8.500843170320405	76.0	21.0
爬来爬去	5.0	3.2	2.0	0.0
汉堡包	2.0	7.0	0.0	0.0
dedede	1.0	9.0	0.0	0.0
she	91.0	5.230769230769231	1.0	1.0
鱼儿	5.0	12.0	0.0	0.0
汤	546.0	5.684981684981685	187.0	0.0
魔术机	2.0	5.0	0.0	0.0
way	5.0	5.0	4.0	0.0
掼	1.0	9.0	0.0	0.0
小秀	10.0	4.2	2.0	2.0
干部	1.0	12.0	0.0	0.0
纠结	1.0	8.0	0.0	0.0
好的	501.0	5.924151696606787	142.0	73.0
寻猫启事	427.0	4.707259953161593	344.0	138.0
壮的	1.0	3.0	0.0	0.0
体能	5.0	7.6	0.0	0.0
飞妍	1.0	7.0	0.0	0.0
twing	1.0	1.0	1.0	1.0
栏	4.0	5.5	3.0	0.0
数目	1.0	6.0	0.0	0.0
啊欧	2.0	2.0	1.0	1.0
株	1.0	9.0	0.0	0.0
红绿灯	22.0	4.2727272727272725	7.0	1.0
路过	2.0	9.0	0.0	0.0
teacup	1.0	8.0	0.0	0.0
火箭头	1.0	3.0	0.0	0.0
虾皮	1.0	5.0	0.0	0.0
格格	7.0	4.857142857142857	2.0	0.0
海带	3.0	5.333333333333333	1.0	0.0
妮妮	5.0	5.8	2.0	1.0
马甲	2.0	5.0	0.0	0.0
青色	1.0	4.0	0.0	0.0
美化	2.0	8.5	0.0	0.0
大街	12.0	7.0	0.0	0.0
且	2.0	16.5	0.0	0.0
taking	1.0	8.0	0.0	0.0
露一手	1.0	4.0	0.0	0.0
绑一绑	1.0	2.0	1.0	0.0
叮叮	9.0	1.7777777777777777	6.0	4.0
阮	2.0	11.5	0.0	0.0
话	311.0	7.691318327974277	101.0	0.0
仙人掌	1.0	3.0	0.0	0.0
电冰箱	3.0	7.666666666666667	2.0	0.0
扳	9.0	5.666666666666667	2.0	0.0
we'	1.0	4.0	0.0	0.0
猎人	1.0	7.0	0.0	0.0
原谅	164.0	12.512195121951219	2.0	1.0
果	123.0	8.983739837398375	20.0	1.0
乖的	16.0	5.25	5.0	1.0
万金油	7.0	5.857142857142857	2.0	0.0
分离	9.0	10.11111111111111	0.0	0.0
秒	6.0	4.833333333333333	2.0	0.0
mei	1.0	8.0	1.0	0.0
基本上	4.0	6.5	0.0	0.0
照相	66.0	5.03030303030303	38.0	1.0
幼宝	2.0	12.0	0.0	0.0
空隆	2.0	7.0	0.0	0.0
四处	6.0	7.666666666666667	0.0	0.0
游泳衣	4.0	5.75	1.0	0.0
fedding	1.0	4.0	0.0	0.0
掌握	3.0	8.333333333333334	0.0	0.0
客厅	259.0	7.362934362934363	51.0	7.0
比划比划	1.0	5.0	0.0	0.0
市场	19.0	7.2105263157894735	4.0	0.0
公正	1.0	3.0	0.0	0.0
建	37.0	9.0	0.0	0.0
绝种	1.0	11.0	0.0	0.0
喜羊羊	8.0	5.0	0.0	0.0
结构	1.0	6.0	1.0	0.0
进步	15.0	6.4	0.0	0.0
薄薄	1.0	2.0	0.0	0.0
现代	5.0	4.4	0.0	0.0
