Token	Diversity	DiversityEntropy	CountPerThousand	MLU
volante	45	4.971584796905518	0.017205597882236696	5.523809523809524
chaval	104	5.951216697692871	0.04260433761315753	9.096153846153847
viendo	199	6.624849796295166	0.1106074149572359	7.466666666666667
pao	32	4.421874523162842	0.018844226251973524	3.9565217391304346
barbuchis	49	4.959975719451904	0.022940797176315593	4.75
metiste	31	4.789839744567871	0.00819314184868414	8.2
vuela	116	6.127959251403809	0.10733015821776223	4.038167938931298
ca	78	5.854160785675049	0.04506228016776277	5.418181818181818
dado	332	6.357512474060059	0.30642350514078687	8.903743315508022
nines	20	4.2365193367004395	0.007373827663815727	6.555555555555555
tíralo	27	4.607585906982422	0.009831770218420969	4.0
mires	23	3.0749619007110596	0.022940797176315593	4.142857142857143
nevera	42	4.477944850921631	0.01638628369736828	7.0
pluto	24	4.400582790374756	0.009831770218420969	4.416666666666667
canción	279	6.516440391540527	0.2589032824184188	7.6613924050632916
naciste	54	4.607580661773682	0.031953253209868145	7.333333333333333
jabón	102	6.076831817626953	0.0409657092434207	8.48
natxo	39	4.862255573272705	0.010651084403289383	11.538461538461538
gritando	30	4.765881538391113	0.009831770218420969	6.916666666666667
varios	36	4.991106986999512	0.009012456033552555	8.181818181818182
beber	123	5.963342189788818	0.0696417057138152	6.6117647058823525
regalar	54	4.912902355194092	0.02457942554605242	10.2
deshacer	41	5.150400638580322	0.010651084403289383	8.846153846153847
hala	220	6.207637786865234	0.476840855593417	2.556701030927835
u	156	6.444989204406738	0.10651084403289382	4.930769230769231
mm	430	6.956130504608154	0.9487658260776235	4.186528497409326
año	321	6.871107578277588	0.1990933469230246	9.831275720164609
pondrá	31	4.62899923324585	0.00819314184868414	7.6
despierto	28	4.646589279174805	0.007373827663815727	11.555555555555555
ellos	402	7.164592742919922	0.2785668228552608	8.617647058823529
navidades	100	5.926110744476318	0.04178502342828912	9.294117647058824
foto	171	6.187288284301758	0.11306535751184114	7.630434782608695
laura	92	6.174113750457764	0.03277256739473656	9.05
pueda	113	5.710294246673584	0.04424296598289436	8.62962962962963
gustó	175	5.052306652069092	0.3899935519973651	7.331932773109243
bandera	73	5.209351062774658	0.054074736201315324	5.954545454545454
hm	22	4.392897605895996	0.01802491206710511	3.5
cubo	87	5.5139265060424805	0.0467009085374996	6.43859649122807
cereal	3	1.585113763809204	0.001638628369736828	3.0
podía	173	6.145071506500244	0.09094387452039396	9.64864864864865
what	13	3.6403746604919434	0.00819314184868414	4.8
edificios	30	4.698044300079346	0.009012456033552555	11.454545454545455
mirad	46	5.244466304779053	0.015566969512499867	10.368421052631579
cuadros	45	4.997189521789551	0.015566969512499867	6.0
llamado	58	3.781637191772461	0.039327080873683876	8.3125
cotxe	26	4.516321659088135	0.00819314184868414	8.0
on	51	5.0450639724731445	0.031953253209868145	5.333333333333333
tengas	70	5.602106094360352	0.021302168806578765	11.461538461538462
apellido	67	5.079273223876953	0.04915885109210484	4.866666666666666
decimos	96	5.581997871398926	0.04833953690723643	6.966101694915254
red	50	5.317333221435547	0.014747655327631453	9.11111111111111
pájaros	71	5.447106838226318	0.04014639505855229	5.877551020408164
cogiendo	79	5.794299125671387	0.03031462484013132	6.081081081081081
sirven	52	4.402197360992432	0.031133939024999734	6.131578947368421
alfon	231	6.553936958312988	0.14337998235197247	7.731428571428571
cabecita	79	5.459527492523193	0.036869138319078634	7.133333333333334
pregúntaselo	20	3.9031412601470947	0.011470398588157796	4.357142857142857
dieciséis	24	4.31925106048584	0.009012456033552555	10.818181818181818
terraza	74	4.90121603012085	0.03768845250394705	9.41304347826087
monstruo	101	5.882196426391602	0.04915885109210484	6.316666666666666
lalo	45	5.37101411819458	0.013109026957894624	7.5625
aquella	128	6.371542453765869	0.0467009085374996	7.350877192982456
alguien	301	7.002739906311035	0.17205597882236695	8.81904761904762
gusta	773	6.324876308441162	1.6320738562578807	7.007028112449799
frase	35	4.919492721557617	0.009012456033552555	8.363636363636363
pintan	42	4.998621940612793	0.015566969512499867	7.368421052631579
jonathan	43	5.048837661743164	0.015566969512499867	7.947368421052632
niño	689	7.012735366821289	0.9348374849348604	7.630148992112182
quemas	26	4.151862621307373	0.009831770218420969	5.0
fotos	169	6.486574649810791	0.09585975962960444	7.47008547008547
montó	24	4.196132659912109	0.009012456033552555	7.818181818181818
escuchar	60	5.425843238830566	0.02048285462171035	9.4
si	2323	8.085517883300781	5.2091995873933765	7.944636678200692
saben	94	5.87748908996582	0.039327080873683876	7.3125
amaya	30	4.822150707244873	0.010651084403289383	4.076923076923077
carnaval	50	5.36056661605835	0.014747655327631453	6.888888888888889
muchacho	71	5.6696038246154785	0.025398739730920834	9.129032258064516
mirando	165	6.300038814544678	0.0991370163690781	7.0
cuentamelo	60	5.395612716674805	0.03031462484013132	5.486486486486487
lavarte	37	4.969669342041016	0.009012456033552555	10.181818181818182
fiebre	97	5.586386203765869	0.05571336457105216	15.897058823529411
pastora	22	4.060162544250488	0.00819314184868414	6.9
mueble	34	4.905513286590576	0.00819314184868414	13.9
almohada	36	4.713810443878174	0.01228971277302621	9.466666666666667
abus	23	4.014317512512207	0.009012456033552555	8.454545454545455
piernas	129	6.01137113571167	0.07291896245328885	6.247191011235955
diego	212	7.02570915222168	0.0991370163690781	7.545454545454546
mother	133	6.619843482971191	0.08029279011710458	4.214285714285714
párate	17	2.481790065765381	0.014747655327631453	5.722222222222222
prueba	57	4.991340160369873	0.03850776668881546	5.1063829787234045
kilo	23	3.866581678390503	0.011470398588157796	8.0
bajo	115	6.318575382232666	0.04260433761315753	8.0
abajo	412	7.209752559661865	0.37770383922433887	7.199566160520607
dirías	16	3.466423988342285	0.00819314184868414	5.4
enróscalo	1	0.00015092188550624996	0.015566969512499867	9.736842105263158
relacionado	10	1.013457179069519	0.010651084403289383	10.384615384615385
estuvisteis	35	4.810853004455566	0.010651084403289383	7.230769230769231
regalaste	17	3.427616834640503	0.00819314184868414	6.2
lola	27	4.562628746032715	0.01392834114276304	4.0588235294117645
partido	65	5.619015693664551	0.022940797176315593	7.321428571428571
soco	42	4.858747482299805	0.022940797176315593	4.964285714285714
ocupado	24	4.208346366882324	0.009012456033552555	5.545454545454546
colgando	36	5.0224080085754395	0.00819314184868414	9.1
paz	51	5.024553298950195	0.027037368100657662	7.303030303030303
medalla	27	4.589170932769775	0.00819314184868414	7.9
amarillo	262	6.5537214279174805	0.32854498813223404	5.214463840399002
sigue	184	6.7042555809021	0.1515731242006566	5.021621621621621
capitán	147	5.648673057556152	0.13846409724276199	5.887573964497041
vergüenza	35	4.714816093444824	0.01638628369736828	5.25
cómetela	20	4.155801773071289	0.014747655327631453	2.8333333333333335
adornos	34	4.799404621124268	0.009012456033552555	7.454545454545454
centro	62	5.486346244812012	0.019663540436841938	9.5
cuente	67	4.55109167098999	0.04506228016776277	9.909090909090908
pene	0	nan	0.0	NA
personas	162	6.252134799957275	0.08684730359605189	9.50943396226415
caminito	50	4.793722152709961	0.02457942554605242	9.7
marrón	67	5.552552700042725	0.04260433761315753	4.365384615384615
cogió	79	4.669248580932617	0.0409657092434207	10.68
tarta	226	6.443379878997803	0.21957620154473498	7.425373134328358
ve	333	6.46074104309082	0.3203518462835499	7.414322250639386
acción	30	4.571606636047363	0.009831770218420969	7.333333333333333
cuál	575	6.828114986419678	1.2060304801263055	5.1521739130434785
casitas	48	5.060389518737793	0.02212148299144718	6.0
paseando	48	5.379064559936523	0.011470398588157796	7.428571428571429
repartir	34	4.672707557678223	0.00819314184868414	9.1
pongas	176	5.875880718231201	0.0934018170749992	9.131578947368421
brazos	109	5.839838027954102	0.04506228016776277	8.836363636363636
ui	37	4.306192874908447	0.03441119576447339	4.190476190476191
jugábamos	34	4.866312503814697	0.00819314184868414	13.0
trabajos	42	5.142014980316162	0.013109026957894624	6.0
duermo	33	4.637984752655029	0.013109026957894624	5.625
más_o_menos	49	5.3914475440979	0.014747655327631453	9.0
paso	148	6.084256649017334	0.09422113125986761	7.165217391304348
borrar	26	4.435696601867676	0.009831770218420969	6.5
domingo	77	5.480735778808594	0.031953253209868145	8.794871794871796
perritos	132	5.762246608734131	0.07701553337763092	5.627659574468085
cuentes	107	5.224895477294922	0.06226787804999947	10.539473684210526
hagas	156	5.721365928649902	0.1163426142513148	7.788732394366197
primero	597	7.544200420379639	0.510432737173022	7.898876404494382
daño	237	5.948087692260742	0.2662771100822346	6.806153846153846
enfades	35	3.8088104724884033	0.02212148299144718	7.7407407407407405
pepino	37	4.877603054046631	0.017205597882236696	7.619047619047619
graba	51	5.3810248374938965	0.01228971277302621	13.4
bién	24	4.354592800140381	0.010651084403289383	4.846153846153846
ioseba	71	5.733158111572266	0.03277256739473656	5.675
todo	1116	7.753274917602539	1.373170573839462	8.00238663484487
desayuna	36	4.8470354080200195	0.01638628369736828	5.15
vaquero	93	5.642595291137695	0.0467009085374996	7.473684210526316
cabemos	34	4.203827381134033	0.01802491206710511	6.2727272727272725
levantas	39	4.784559726715088	0.01228971277302621	8.666666666666666
quede	64	5.078718662261963	0.021302168806578765	9.692307692307692
què	171	6.486993789672852	0.20892511714144557	5.203921568627451
clarito	56	5.371597766876221	0.02048285462171035	7.6
puede	682	6.857775688171387	0.8848593196578872	7.310185185185185
mickey	62	5.53897762298584	0.02212148299144718	8.333333333333334
del	1712	8.572646141052246	2.1023601983723506	8.672252533125487
preferida	33	4.5731916427612305	0.010651084403289383	9.923076923076923
suelto	31	4.730566501617432	0.009831770218420969	5.333333333333333
caigas	35	4.000008583068848	0.017205597882236696	6.714285714285714
hunde	25	3.874925136566162	0.011470398588157796	6.5
puestas	46	5.249669075012207	0.013109026957894624	13.625
manda	67	5.637584686279297	0.02212148299144718	7.666666666666667
mehas	1	0.00015092188550624996	0.00819314184868414	10.0
buf	29	4.655490875244141	0.01392834114276304	6.117647058823529
explícame	74	5.664397239685059	0.03359188157960498	7.878048780487805
mi	1272	7.9336395263671875	1.822154747147353	9.43615107913669
cuéntame	413	6.579913139343262	0.8791241203638083	6.1565703634669156
hablaban	47	5.179103374481201	0.01638628369736828	7.75
ponerlo	149	6.053647041320801	0.08438936104144665	7.58252427184466
tere	28	4.635515213012695	0.01228971277302621	4.2
pobrecita	92	6.1037211418151855	0.07701553337763092	3.595744680851064
canicas	44	5.029847145080566	0.01392834114276304	6.0588235294117645
estudiando	82	5.831435680389404	0.03441119576447339	7.595238095238095
échamela	8	2.922078847885132	0.009012456033552555	1.9090909090909092
ponemos	487	6.742138385772705	0.7562269926335462	6.737811484290358
traer	158	5.734007835388184	0.09422113125986761	9.669565217391304
avisas	11	1.1299903392791748	0.009831770218420969	9.583333333333334
azúcar	121	6.187859535217285	0.0753769050078941	5.086956521739131
caracas	76	4.763375282287598	0.05980993549539423	6.958904109589041
feliz	117	5.860206604003906	0.0753769050078941	7.641304347826087
aceitunas	58	4.793257236480713	0.02785668228552608	5.970588235294118
he	843	7.2491936683654785	1.0806754098414382	8.667930250189537
caes	88	4.117924213409424	0.11142672914210432	5.330882352941177
nudo	35	4.969424724578857	0.00819314184868414	8.0
levantado	45	4.95457124710083	0.015566969512499867	11.31578947368421
españa	21	4.118670463562012	0.00819314184868414	8.5
forma	147	5.798093795776367	0.07701553337763092	9.26595744680851
platitos	48	4.868760108947754	0.02048285462171035	6.88
cenar	214	6.2165374755859375	0.19499677599868254	6.647058823529412
experiencia	37	4.990104675292969	0.009831770218420969	9.75
invitar	41	4.046805381774902	0.017205597882236696	9.952380952380953
asustado	79	5.032792091369629	0.049978165276973255	10.344262295081966
cambiado	54	4.899903774261475	0.028675996470394493	7.3428571428571425
perdiste	44	4.976273536682129	0.01392834114276304	6.823529411764706
apretando	40	5.196797847747803	0.009012456033552555	15.818181818181818
caminar	28	4.4216179847717285	0.009831770218420969	6.916666666666667
vista	50	4.576015472412109	0.031953253209868145	6.512820512820513
estrellas	113	5.7902984619140625	0.07619621919276251	5.602150537634409
cabes	30	4.127361297607422	0.018844226251973524	5.086956521739131
durmió	22	3.7627201080322266	0.013109026957894624	4.8125
mentiras	43	4.701944351196289	0.01802491206710511	7.545454545454546
cartagena	45	5.206493377685547	0.009012456033552555	29.90909090909091
corte	64	5.544460773468018	0.02048285462171035	10.76
naranja	189	6.338380813598633	0.19417746181381412	5.679324894514768
carga	45	5.160846710205078	0.015566969512499867	7.684210526315789
nenita	28	4.37742805480957	0.011470398588157796	5.071428571428571
tapón	35	4.2241530418396	0.025398739730920834	4.451612903225806
vivo	54	5.3142571449279785	0.01638628369736828	8.7
jitomate	92	5.727081298828125	0.06308719223486788	7.857142857142857
salgo	29	4.508025169372559	0.009012456033552555	10.181818181818182
toque	34	3.649883508682251	0.03359188157960498	4.951219512195122
rubén	95	6.192777156829834	0.04178502342828912	5.196078431372549
cigarros	6	2.585113286972046	0.001638628369736828	4.0
estate	36	4.713240623474121	0.01638628369736828	6.25
frente	57	5.244142055511475	0.019663540436841938	11.291666666666666
guante	31	4.634941577911377	0.011470398588157796	5.214285714285714
arroz	124	6.223621845245361	0.07455759082302568	5.637362637362638
ta	62	5.041316986083984	0.0467009085374996	5.684210526315789
