Token	Diversity	DiversityEntropy	CountPerThousand	MLU
gefüllt	81	5.7545390129089355	0.00843820617237905	10.971428571428572
rotes	235	6.571284770965576	0.04942377900964873	7.160975609756098
spazieren	230	7.006504535675049	0.03616374073876736	8.866666666666667
füße	475	7.329866886138916	0.11765270320345649	7.188524590163935
karton	223	6.743151664733887	0.03447609950429155	7.608391608391608
wieviele	154	6.698060035705566	0.017840778764458564	5.864864864864865
kelle	65	5.376767635345459	0.009884755801929745	6.487804878048781
bias	125	6.36549186706543	0.020010603208784606	4.542168674698795
guck_mal	85	5.777261734008789	0.013983313085656713	6.9655172413793105
regnet	219	6.390355587005615	0.05569216073770174	6.45021645021645
vater	311	7.079530239105225	0.04653067975054734	8.419689119170984
kochst	111	5.275633811950684	0.02314479407281111	5.635416666666667
bing	52	5.092416763305664	0.012295671851180903	3.0784313725490198
kämmen	120	6.286338806152344	0.023385885677736227	5.896907216494846
bloß	612	7.643278121948242	0.11548287875913044	9.031315240083508
familie	247	6.847653388977051	0.03712810715846782	8.487012987012987
backt	81	4.557349681854248	0.011813488641330671	8.877551020408163
vierte	125	5.958269119262695	0.016153137529982754	8.074626865671641
unterschiedlich	74	5.625982284545898	0.007956022962528819	7.515151515151516
stäbe	83	5.825118541717529	0.006991656542828357	8.448275862068966
maxe	1118	7.581081390380859	0.9491776485901807	6.393192786385573
mitspielen	148	6.23397970199585	0.029172084195939006	6.694214876033058
männer	243	6.803772449493408	0.040985572837269675	7.694117647058824
alt	415	6.725392818450928	0.15429862715207407	8.653125
retten	128	6.521637916564941	0.013501129875806482	8.410714285714286
gerade	1112	8.130441665649414	0.285452460231337	9.097128378378379
steine	401	7.209811687469482	0.07980132123021332	8.61631419939577
pudding	191	6.941066741943359	0.028689900986088774	6.470588235294118
uhr	469	7.3408331871032715	0.15839718443580103	7.190258751902587
birne	205	6.703266143798828	0.04170884765204502	6.514450867052023
berge	196	6.756739616394043	0.03254736666489062	8.703703703703704
schälchen	115	6.37453031539917	0.012054580246255787	7.78
gähnt	49	4.844466209411621	0.007232748147753472	5.3
zauberwort	28	3.434893846511841	0.007232748147753472	5.033333333333333
nachdem	191	6.900155067443848	0.01856405357923391	12.766233766233766
zitrone	173	6.624855995178223	0.028207717776238542	5.717948717948718
oh_mann	200	6.615870475769043	0.06364818370023055	5.090909090909091
bauklötzchen	160	6.63975715637207	0.01808187036938368	8.52
sternchen	76	5.992150783538818	0.007714931357603704	8.25
indem	81	5.896592140197754	0.006991656542828357	13.172413793103448
vergnügen	68	5.799213409423828	0.007232748147753472	8.966666666666667
blume	345	6.905137062072754	0.09209699308139421	5.832460732984293
sekt	95	6.082085132598877	0.015429862715207408	4.859375
käse	389	7.493649959564209	0.09402572592079514	6.6692307692307695
wäscht	147	6.262701988220215	0.021216061233410185	8.852272727272727
au_ja	49	5.449111461639404	0.011090213826555324	3.5869565217391304
höschen	92	6.139569282531738	0.009402572592079514	7.948717948717949
trixi	52	4.972813129425049	0.012295671851180903	3.4901960784313726
sauer	245	6.714010715484619	0.06461255011993101	7.4664179104477615
ausgeschnitten	103	6.131263256072998	0.011813488641330671	9.346938775510203
v_w_käfer	201	6.707116603851318	0.03544046592399201	6.210884353741497
versuchst	64	4.933516025543213	0.008197114567453935	8.911764705882353
tut	688	6.997127056121826	0.310284895538624	7.335664335664336
neue	536	7.733068466186523	0.11355414591972951	7.934182590233545
früher	388	7.388434410095215	0.06967547382335845	10.480968858131488
passende	86	5.992711067199707	0.007473839752678588	9.64516129032258
kugelbahn	58	5.246370792388916	0.007956022962528819	5.393939393939394
hoff	72	4.975612163543701	0.010608030616705092	9.022727272727273
müssen	1859	7.46801233291626	1.2606680021534302	9.142283419391854
schnapp	58	5.412605285644531	0.009161480987154398	5.342105263157895
hoppala	63	5.762071132659912	0.01976951160385949	2.524390243902439
fressen	386	6.968243598937988	0.10077629085869838	7.973684210526316
keller	199	6.6660051345825195	0.0260378933319125	9.092592592592593
runtergefall'n	59	4.660546779632568	0.014224404690581829	4.084745762711864
bitte_schön	47	5.358071327209473	0.01301894666595625	2.5555555555555554
brücke	505	7.16216516494751	0.1899801846809912	8.846446700507615
schmeißen	174	6.589632987976074	0.0260378933319125	8.666666666666666
reinstellen	87	5.930530548095703	0.008920389382229282	7.648648648648648
kitzel	38	4.609153747558594	0.006991656542828357	4.517241379310345
dicke	391	7.388490676879883	0.07714931357603703	7.03125
dadrin	151	6.731021881103516	0.015912045925057638	7.46969696969697
schluck	215	6.494115829467773	0.047253954565322685	7.3979591836734695
gestellt	169	6.812211036682129	0.017117503949683217	9.830985915492958
überall	569	7.833776950836182	0.11427742073450486	7.462025316455696
äpfeln	84	5.845526695251465	0.008679297777304166	8.694444444444445
barbies	151	6.611824989318848	0.017358595554608332	7.902777777777778
mo	160	6.7530694007873535	0.0214571528383353	6.325842696629214
brötchen	249	7.147388458251953	0.04628958814562222	6.302083333333333
ausziehen	221	6.730260372161865	0.06413036691008078	6.052631578947368
apfelbaum	115	6.318028926849365	0.015912045925057638	7.287878787878788
leicht	264	6.756744861602783	0.05111142024412454	8.410377358490566
singst	81	4.9319634437561035	0.010366939011779977	7.790697674418604
nimms	134	5.4419379234313965	0.02483243530728692	6.485436893203883
warte	772	6.921505928039551	0.61454250095412	5.094154570419773
organisieren	75	5.786045074462891	0.006750564937903241	10.392857142857142
