Token	Diversity	DiversityEntropy	CountPerThousand	MLU
各自	21	3.917726516723633	0.004214453045273461	14.571428571428571
主	36	4.900181770324707	0.00782684136979357	6.3076923076923075
热不热	14	3.3614468574523926	0.00782684136979357	2.6923076923076925
他们	1272	7.900219917297363	2.3107243982513634	7.844971339239187
年轻	23	4.305648326873779	0.005418582486780164	5.888888888888889
拖把	20	4.1071624755859375	0.006622711928286867	4.181818181818182
升	42	4.952452659606934	0.010837164973560328	6.388888888888889
海豚	50	5.324386119842529	0.014449553298080437	5.5
翔翔	19	4.0232977867126465	0.005418582486780164	4.0
胆小鬼	13	3.4715070724487305	0.0030103236037667576	5.6
盒	103	6.093653202056885	0.03130736547917428	6.576923076923077
枇杷	23	4.390471458435059	0.00782684136979357	3.8461538461538463
死人	17	3.669729232788086	0.006020647207533515	4.8
瓢虫	46	4.813828945159912	0.025888782992394117	4.023255813953488
袖子	75	5.751827716827393	0.02287845938862736	6.078947368421052
灯泡	31	4.825705528259277	0.006622711928286867	6.363636363636363
角度	21	4.220319747924805	0.004214453045273461	6.857142857142857
令	15	3.5386619567871094	0.0048165177660268125	6.5
莉宣	19	4.088931560516357	0.0036123883245201094	6.333333333333333
梳子	47	5.3158345222473145	0.01143922969431368	5.7894736842105265
飞机场	39	4.98804235458374	0.012643359135820383	4.714285714285714
咔	25	4.043918609619141	0.010235100252806975	4.882352941176471
哼哼唧唧	39	4.38161563873291	0.025888782992394117	9.837209302325581
粥	57	5.389659404754639	0.015051618018833788	6.28
伞	91	6.142096519470215	0.022276394667874008	8.027027027027026
图形	65	5.37763786315918	0.021072265226367303	6.257142857142857
好人	32	4.675724506378174	0.007224776649040219	7.583333333333333
笑哈哈	6	2.2517826557159424	0.0036123883245201094	3.3333333333333335
滑	160	6.659609794616699	0.06442092512060861	6.121495327102804
柠檬	40	5.157737731933594	0.010837164973560328	5.722222222222222
声	231	5.446650505065918	0.2944096484483889	7.9059304703476485
等于	44	4.320520401000977	0.04575691877725472	4.868421052631579
嘉义	24	4.440376281738281	0.006020647207533515	4.6
饭饭	123	6.018157482147217	0.061410601516841856	5.245098039215686
行不行	72	5.691811561584473	0.025888782992394117	5.023255813953488
莓	27	3.71990966796875	0.014449553298080437	4.125
日子	46	4.678849220275879	0.016857812181093845	8.285714285714286
阿鲁	9	2.9709925651550293	0.0036123883245201094	4.166666666666667
完毕	10	3.202971935272217	0.004214453045273461	3.2857142857142856
和平星	30	4.629399299621582	0.009030970811300273	6.0
感情	44	4.989468574523926	0.01143922969431368	9.0
请	598	7.240474700927734	0.7333148298775822	8.319376026272579
配合	36	5.038031578063965	0.006622711928286867	6.636363636363637
轮	67	5.091990947723389	0.028297041875407523	5.531914893617022
过敏	30	4.8270263671875	0.006020647207533515	7.0
但	174	5.643360137939453	0.09271796699601614	8.318181818181818
元元	27	4.462733268737793	0.007224776649040219	5.25
庚	0	nan	0.0	NA
他	2687	8.336709022521973	10.87870743929231	7.617853782721789
等	705	6.947079658508301	1.0903392092843196	6.7763666482606295
在在	26	4.631767272949219	0.004214453045273461	6.571428571428571
青蛙	179	6.453912734985352	0.08669731978848262	5.673611111111111
秘密	47	5.198533535003662	0.009633035532053625	7.6875
onon	15	3.7872962951660156	0.0048165177660268125	3.5
新的	160	6.500600814819336	0.060808536796088504	7.673267326732673
h	28	4.5053815841674805	0.00782684136979357	8.076923076923077
冰糖	28	4.653909206390381	0.00782684136979357	4.846153846153846
袜袜	28	4.428450584411621	0.018664006343353898	3.064516129032258
阳	13	3.6145219802856445	0.0036123883245201094	4.5
梨	85	5.766834259033203	0.03371562436218769	6.178571428571429
锅盖	50	5.207066059112549	0.013847488577327085	6.869565217391305
哈哈哈哈	16	3.932290554046631	0.0036123883245201094	4.666666666666667
香港	35	4.711088180541992	0.009633035532053625	6.3125
一样的	365	6.959104537963867	0.28116422459181517	5.7237687366167025
another	19	3.930422306060791	0.005418582486780164	5.777777777777778
烫烫	18	3.1341280937194824	0.013245423856573735	2.9545454545454546
主任	19	4.222080230712891	0.0030103236037667576	5.6
绳子	107	6.172712326049805	0.03491975380369439	6.620689655172414
太太	58	5.374474048614502	0.01926607106410725	6.53125
